var1,var2,var3
5651442;1326;0
5654359;1327;0
5657311;1328;0
5660258;1329;0
5663216;1330;0
5666153;1331;0
5669120;1332;0
5672064;1333;0
5675021;1334;0
5677974;1335;0
5681104;1336;0
5683874;1337;0
5686820;1338;0
5689767;1339;0
5692765;1340;0
5695667;1341;0
5698627;1342;0
5701577;1343;0
5704520;1344;0
5707466;1345;0
5710563;1346;0
5713386;1347;0
5716321;1348;0
5719295;1349;0
5722246;1350;0
5725188;1351;0
5728144;1352;0
5731098;1353;0
5734030;1354;0
5736998;1355;0
5739953;1356;0
5742890;1357;0
5745842;1358;0
5748798;1359;0
5751734;1360;0
5754698;1361;0
5757643;1362;0
5760598;1363;0
5763539;1364;0
5766490;1365;0
5769454;1366;0
5772420;1367;0
5775344;1368;0
5778317;1369;0
5781246;1370;0
5784225;1371;0
5787147;1372;0
5790207;1373;0
5793407;1374;0
5796017;1375;0
5798966;1376;0
5801922;1377;0
5804880;1378;0
5807834;1379;0
5810770;1380;0
5813806;1381;0
5816676;1382;0
5819619;1383;0
5822568;1384;0
5825626;1385;0
5828476;1386;0
5831437;1387;0
5834381;1388;0
5837335;1389;0
5840282;1390;0
5843231;1391;0
5846181;1392;0
5849123;1393;0
5852078;1394;0
5855129;1395;0
5857993;1396;0
5860940;1397;0
5863880;1398;0
5866842;1399;0
5869803;1400;0
5872737;1401;0
5875699;1402;0
5878647;1403;0
5881610;1404;0
5884537;1405;0
5887506;1406;0
5890465;1407;0
5893409;1408;0
5896355;1409;0
5899308;1410;0
5902259;1411;0
5905212;1412;0
5908160;1413;0
5911112;1414;0
5914059;1415;0
5917012;1416;0
5919973;1417;0
5922911;1418;0
5925868;1419;0
5928821;1420;0
5931764;1421;0
5934723;1422;0
5937662;1423;0
5940621;1424;0
5943584;1425;0
5946543;1426;0
5949477;1427;0
5952413;1428;0
5955378;1429;0
5958337;1430;0
5961283;1431;0
5964235;1432;0
5967166;1433;0
5970239;1434;0
5973078;1435;0
5976030;1436;0
5978969;1437;0
5981934;1438;0
5984899;1439;0
5987860;1440;0
5990792;1441;0
5993739;1442;0
5996681;1443;0
5999639;1444;0
6002601;1445;0
6005562;1446;0
6008488;1447;0
6011452;1448;0
6014410;1449;0
6017350;1450;0
6020297;1451;0
6023260;1452;0
6026193;1453;0
6029243;1454;0
6032101;1455;0
6035060;1456;0
6038011;1457;0
6041294;1458;0
6043906;1459;0
6047008;1460;0
6049809;1461;0
6052743;1462;0
6055720;1463;0
6058653;1464;0
6061616;1465;0
6064572;1466;0
6067502;1467;0
6070453;1468;0
6073418;1469;0
6076353;1470;0
6079329;1471;0
6082266;1472;0
6085498;1473;0
6088166;1474;0
6091129;1475;0
6094082;1476;0
6097017;1477;0
6099962;1478;0
6102927;1479;0
6105874;1480;0
6108839;1481;0
6111783;1482;0
6114734;1483;0
6117697;1484;0
6120631;1485;0
6123588;1486;0
6126538;1487;0
6129481;1488;0
6132443;1489;0
6135396;1490;0
6138345;1491;0
6141285;1492;0
6144251;1493;0
6147193;1494;0
6150161;1495;0
6153102;1496;0
6156043;1497;0
6159015;1498;0
6161935;1499;0
6164924;1500;0
6167851;1501;0
6170790;1502;0
6173763;1503;0
6176701;1504;0
6179648;1505;0
6182607;1506;0
6185548;1507;0
6188511;1508;0
6191457;1509;0
6194418;1510;0
6197362;1511;0
6200332;1512;0
6203581;1513;0
6206216;1514;0
6209171;1515;0
6212120;1516;0
6215057;1517;0
6218254;1518;0
6220973;1519;0
6223928;1520;0
6226878;1521;0
6229827;1522;0
6232843;1523;0
6235737;1524;0
6238677;1525;0
6241616;1526;0
6244585;1527;0
6247543;1528;0
6250619;1529;0
6253438;1530;0
6256391;1531;0
6259362;1532;0
6262285;1533;0
6265229;1534;0
6268190;1535;0
6271149;1536;0
6274084;1537;0
6277050;1538;0
6280005;1539;0
6282961;1540;0
6285883;1541;0
6288856;1542;0
6291799;1543;0
6295000;1544;0
6297777;1545;0
6300653;1546;0
6303601;1547;0
6306557;1548;0
6309506;1549;0
6312572;1550;0
6315415;1551;0
6318357;1552;0
6321306;1553;0
6324259;1554;0
6327219;1555;0
6330164;1556;0
6333114;1557;0
6336070;1558;0
6339020;1559;0
6341976;1560;0
6344906;1561;0
6347852;1562;0
6350831;1563;0
6353917;1564;0
6356730;1565;0
6359698;1566;0
6362611;1567;0
6365563;1568;0
6368541;1569;0
6371489;1570;0
6374420;1571;0
6377373;1572;0
6380322;1573;0
6383273;1574;0
6386241;1575;0
6389186;1576;0
6392139;1577;0
6395094;1578;0
6398097;1579;0
6400992;1580;0
6403946;1581;0
6406893;1582;0
6409913;1583;0
6412863;1584;0
6415748;1585;0
6418699;1586;0
6421647;1587;0
6424633;1588;0
6427552;1589;0
6430502;1590;0
6433460;1591;0
6436398;1592;0
6439359;1593;0
6442317;1594;0
6445256;1595;0
6448218;1596;0
6451416;1597;0
6454116;1598;0
6457068;1599;0
6460023;1600;0
6462956;1601;0
6465922;1602;0
6468851;1603;0
6471817;1604;0
6474765;1605;0
6477713;1606;0
6480658;1607;0
6483615;1608;0
6486575;1609;0
6489519;1610;0
6492465;1611;0
6495423;1612;0
6498380;1613;0
6501324;1614;0
6504284;1615;0
6507228;1616;0
6510392;1617;0
6513137;1618;0
6516085;1619;0
6519156;1620;0
6521984;1621;0
6524932;1622;0
6527868;1623;0
6530850;1624;0
6533790;1625;0
6536725;1626;0
6539694;1627;0
6542641;1628;0
6545590;1629;0
